pc11_shrid_id,shrid2,state_name,district_name,subdistrict_name,town_name,village_name,place_name,LGD_code,local_body_name,local_body_type,gp_to_urban_conversion,old_gp_lgd_code,old_gp_name,shrid_part_of_multi_village_GP
616571,11-29-574-05558-616571,karnataka,hassan,arkalgud,,kyathanahalli,kyathanahalli,218233,Katti Mallenahalli,Gram Panchayat,No,NA,NA,Yes
616572,11-29-574-05558-616572,karnataka,hassan,arkalgud,,kattimallenahalli,kattimallenahalli,218233,Katti Mallenahalli,Gram Panchayat,No,NA,NA,Yes
616574,11-29-574-05558-616574,karnataka,hassan,arkalgud,,shambunathapura,shambunathapura,218242,Vaddarahalli,Gram Panchayat,No,NA,NA,Yes
616575,11-29-574-05558-616575,karnataka,hassan,arkalgud,,ankanaikanahalli,ankanaikanahalli,218242,Vaddarahalli,Gram Panchayat,No,NA,NA,Yes
616576,11-29-574-05558-616576,karnataka,hassan,arkalgud,,neralahalli,neralahalli,218242,Vaddarahalli,Gram Panchayat,No,NA,NA,Yes
616577,11-29-574-05558-616577,karnataka,hassan,arkalgud,,voddarahalli,voddarahalli,218242,Vaddarahalli,Gram Panchayat,No,NA,NA,Yes
616578,11-29-574-05558-616578,karnataka,hassan,arkalgud,,maradi,maradi,218242,Vaddarahalli,Gram Panchayat,No,NA,NA,Yes
616579,11-29-574-05558-616579,karnataka,hassan,arkalgud,,nygere,nygere,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616580,11-29-574-05558-616580,karnataka,hassan,arkalgud,,kashipura,kashipura,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616581,11-29-574-05558-616581,karnataka,hassan,arkalgud,,cholenahalli,cholenahalli,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616584,11-29-574-05558-616584,karnataka,hassan,arkalgud,,banadahalli,banadahalli,218233,Katti Mallenahalli,Gram Panchayat,No,NA,NA,Yes
616585,11-29-574-05558-616585,karnataka,hassan,arkalgud,,ramenahalli,ramenahalli,218233,Katti Mallenahalli,Gram Panchayat,No,NA,NA,Yes
616586,11-29-574-05558-616586,karnataka,hassan,arkalgud,,tejur,tejur,218233,Katti Mallenahalli,Gram Panchayat,No,NA,NA,Yes
616587,11-29-574-05558-616587,karnataka,hassan,arkalgud,,kanive kaval,kanive kaval,218230,Hulikallu,Gram Panchayat,No,NA,NA,Yes
616588,11-29-574-05558-616588,karnataka,hassan,arkalgud,,madihalli,madihalli,272839,Mokali,Gram Panchayat,No,NA,NA,Yes
616589,11-29-574-05558-616589,karnataka,hassan,arkalgud,,mokali,mokali,272839,Mokali,Gram Panchayat,No,NA,NA,Yes
616590,11-29-574-05558-616590,karnataka,hassan,arkalgud,,malalikere,malalikere,272839,Mokali,Gram Panchayat,No,NA,NA,Yes
616591,11-29-574-05558-616591,karnataka,hassan,arkalgud,,muthige,muthige,272839,Mokali,Gram Panchayat,No,NA,NA,Yes
616592,11-29-574-05558-616592,karnataka,hassan,arkalgud,,honnavalli,honnavalli,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616593,11-29-574-05558-616593,karnataka,hassan,arkalgud,,nelamane,nelamane,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616594,11-29-574-05558-616594,karnataka,hassan,arkalgud,,garighatta,garighatta,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616595,11-29-574-05558-616595,karnataka,hassan,arkalgud,,siddapura,siddapura,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616596,11-29-574-05558-616596,karnataka,hassan,arkalgud,,honnagowdanahalli,honnagowdanahalli,218242,Vaddarahalli,Gram Panchayat,No,NA,NA,Yes
616597,11-29-574-05558-616597,karnataka,hassan,arkalgud,,athini,athini,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616598,11-29-574-05558-616598,karnataka,hassan,arkalgud,,narasinakuppe,narasinakuppe,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616599,11-29-574-05558-616599,karnataka,hassan,arkalgud,,devarahalli,devarahalli,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616600,11-29-574-05558-616600,karnataka,hassan,arkalgud,,devarahalli kaval,devarahalli kaval,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616601,11-29-574-05558-616601,karnataka,hassan,arkalgud,,chikkagavanahalli,chikkagavanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616602,11-29-574-05558-616602,karnataka,hassan,arkalgud,,doddagavanahalli,doddagavanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616603,11-29-574-05558-616603,karnataka,hassan,arkalgud,,chikkanahalli,chikkanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616604,11-29-574-05558-616604,karnataka,hassan,arkalgud,,hullangala,hullangala,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616605,11-29-574-05558-616605,karnataka,hassan,arkalgud,,kenchenahalli,kenchenahalli,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616606,11-29-574-05558-616606,karnataka,hassan,arkalgud,,boranahalli,boranahalli,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616607,11-29-574-05558-616607,karnataka,hassan,arkalgud,,hebbale,hebbale,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616608,11-29-574-05558-616608,karnataka,hassan,arkalgud,,bolakyathanahalli,bolakyathanahalli,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616609,11-29-574-05558-616609,karnataka,hassan,arkalgud,,anniganahalli,anniganahalli,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616610,11-29-574-05558-616610,karnataka,hassan,arkalgud,,ganganahalli,ganganahalli,218227,Hebbale,Gram Panchayat,No,NA,NA,Yes
616611,11-29-574-05558-616611,karnataka,hassan,arkalgud,,mallithammanahalli,mallithammanahalli,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616612,11-29-574-05558-616612,karnataka,hassan,arkalgud,,muddanahalli,muddanahalli,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616613,11-29-574-05558-616613,karnataka,hassan,arkalgud,,keshavapura,keshavapura,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616614,11-29-574-05558-616614,karnataka,hassan,arkalgud,,bychanahalli,bychanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616615,11-29-574-05558-616615,karnataka,hassan,arkalgud,,goravanahalli,goravanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616616,11-29-574-05558-616616,karnataka,hassan,arkalgud,,maravalalu,maravalalu,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616617,11-29-574-05558-616617,karnataka,hassan,arkalgud,,anegundi kaval,anegundi kaval,218229,Honnavalli,Gram Panchayat,No,NA,NA,Yes
616618,11-29-574-05558-616618,karnataka,hassan,arkalgud,,hethagowdanahalli,hethagowdanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616619,11-29-574-05558-616619,karnataka,hassan,arkalgud,,ganjalagodu,ganjalagodu,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616621,11-29-574-05558-616621,karnataka,hassan,arkalgud,,haradoor,haradoor,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616622,11-29-574-05558-616622,karnataka,hassan,arkalgud,,basavanahlli,basavanahlli,272838,Aladahalli,Gram Panchayat,No,NA,NA,Yes
616623,11-29-574-05558-616623,karnataka,hassan,arkalgud,,basavanahalli kaval,basavanahalli kaval,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616624,11-29-574-05558-616624,karnataka,hassan,arkalgud,,muddanahalli,muddanahalli,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616625,11-29-574-05558-616625,karnataka,hassan,arkalgud,,kallubyadrahalli,kallubyadrahalli,218225,Ganjalagodu,Gram Panchayat,No,NA,NA,Yes
616626,11-29-574-05558-616626,karnataka,hassan,arkalgud,,kallimuddanahalli,kallimuddanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616627,11-29-574-05558-616627,karnataka,hassan,arkalgud,,ankanathapura,ankanathapura,218230,Hulikallu,Gram Panchayat,No,NA,NA,Yes
616628,11-29-574-05558-616628,karnataka,hassan,arkalgud,,hulikallu,hulikallu,218230,Hulikallu,Gram Panchayat,No,NA,NA,Yes
616629,11-29-574-05558-616629,karnataka,hassan,arkalgud,,madikehosahalli,madikehosahalli,272839,Mokali,Gram Panchayat,No,NA,NA,Yes
616630,11-29-574-05558-616630,karnataka,hassan,arkalgud,,somanahalli,somanahalli,272839,Mokali,Gram Panchayat,No,NA,NA,Yes
616631,11-29-574-05558-616631,karnataka,hassan,arkalgud,,kaniyar,kaniyar,218230,Hulikallu,Gram Panchayat,No,NA,NA,Yes
616632,11-29-574-05558-616632,karnataka,hassan,arkalgud,,bettadahalli,bettadahalli,218230,Hulikallu,Gram Panchayat,No,NA,NA,Yes
616633,11-29-574-05558-616633,karnataka,hassan,arkalgud,,magge kaval,magge kaval,218223,Dodda Magge,Gram Panchayat,No,NA,NA,Yes
616634,11-29-574-05558-616634,karnataka,hassan,arkalgud,,chikkamagge,chikkamagge,218223,Dodda Magge,Gram Panchayat,No,NA,NA,Yes
616635,11-29-574-05558-616635,karnataka,hassan,arkalgud,,doddamagge,doddamagge,218223,Dodda Magge,Gram Panchayat,No,NA,NA,Yes
616636,11-29-574-05558-616636,karnataka,hassan,arkalgud,,baragur,baragur,218223,Dodda Magge,Gram Panchayat,No,NA,NA,Yes
616637,11-29-574-05558-616637,karnataka,hassan,arkalgud,,kodakahalli,kodakahalli,218223,Dodda Magge,Gram Panchayat,No,NA,NA,Yes
616638,11-29-574-05558-616638,karnataka,hassan,arkalgud,,shanbhoganahalli,shanbhoganahalli,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616639,11-29-574-05558-616639,karnataka,hassan,arkalgud,,parasanahalli,parasanahalli,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616640,11-29-574-05558-616640,karnataka,hassan,arkalgud,,dadadahalli,dadadahalli,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616641,11-29-574-05558-616641,karnataka,hassan,arkalgud,,shanavinakuppe,shanavinakuppe,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616642,11-29-574-05558-616642,karnataka,hassan,arkalgud,,santhemarur,santhemarur,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616643,11-29-574-05558-616643,karnataka,hassan,arkalgud,,illahalli,illahalli,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616644,11-29-574-05558-616644,karnataka,hassan,arkalgud,,dummi,dummi,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616645,11-29-574-05558-616645,karnataka,hassan,arkalgud,,lakshmipura,lakshmipura,218223,Dodda Magge,Gram Panchayat,No,NA,NA,Yes
616646,11-29-574-05558-616646,karnataka,hassan,arkalgud,,muddanahalli,muddanahalli,272741,Koratikere,Gram Panchayat,No,NA,NA,Yes
616647,11-29-574-05558-616647,karnataka,hassan,arkalgud,,koratikere,koratikere,272741,Koratikere,Gram Panchayat,No,NA,NA,Yes
616648,11-29-574-05558-616648,karnataka,hassan,arkalgud,,nilavagilu,nilavagilu,272741,Koratikere,Gram Panchayat,No,NA,NA,Yes
616649,11-29-574-05558-616649,karnataka,hassan,arkalgud,,mugalur,mugalur,218216,Agrahara,Gram Panchayat,No,NA,NA,Yes
616650,11-29-574-05558-616650,karnataka,hassan,arkalgud,,muthugada hosur,muthugada hosur,218216,Agrahara,Gram Panchayat,No,NA,NA,Yes
616651,11-29-574-05558-616651,karnataka,hassan,arkalgud,,agrahara,agrahara,218216,Agrahara,Gram Panchayat,No,NA,NA,Yes
616652,11-29-574-05558-616652,karnataka,hassan,arkalgud,,doddahalli,doddahalli,218216,Agrahara,Gram Panchayat,No,NA,NA,Yes
616653,11-29-574-05558-616653,karnataka,hassan,arkalgud,,lingapura,lingapura,218216,Agrahara,Gram Panchayat,No,NA,NA,Yes
616654,11-29-574-05558-616654,karnataka,hassan,arkalgud,,belikarpuravalli,belikarpuravalli,218216,Agrahara,Gram Panchayat,No,NA,NA,Yes
616655,11-29-574-05558-616655,karnataka,hassan,arkalgud,,kotekarpuravalli,kotekarpuravalli,272741,Koratikere,Gram Panchayat,No,NA,NA,Yes
616656,11-29-574-05558-616656,karnataka,hassan,arkalgud,,kortikere kaval,kortikere kaval,272741,Koratikere,Gram Panchayat,No,NA,NA,Yes
616657,11-29-574-05558-616657,karnataka,hassan,arkalgud,,ibbadi,ibbadi,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616658,11-29-574-05558-616658,karnataka,hassan,arkalgud,,mallapura,mallapura,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616659,11-29-574-05558-616659,karnataka,hassan,arkalgud,,mallithammanahalli,mallithammanahalli,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616660,11-29-574-05558-616660,karnataka,hassan,arkalgud,,bittagodanahalli,bittagodanahalli,218240,Santhemarur,Gram Panchayat,No,NA,NA,Yes
616661,11-29-574-05558-616661,karnataka,hassan,arkalgud,,rangapura,rangapura,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616662,11-29-574-05558-616662,karnataka,hassan,arkalgud,,paramahamsa chakanahalli,paramahamsa chakanahalli,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616663,11-29-574-05558-616663,karnataka,hassan,arkalgud,,devipura,devipura,218220,Bychanahalli,Gram Panchayat,No,NA,NA,Yes
616664,11-29-574-05558-616664,karnataka,hassan,arkalgud,,yagati,yagati,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616666,11-29-574-05558-616666,karnataka,hassan,arkalgud,,yalagathavalli,yalagathavalli,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616667,11-29-574-05558-616667,karnataka,hassan,arkalgud,,ajjur,ajjur,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616668,11-29-574-05558-616668,karnataka,hassan,arkalgud,,vaddarahalli,vaddarahalli,218244,Yalagathavalli,Gram Panchayat,No,NA,NA,Yes
616669,11-29-574-05558-616669,karnataka,hassan,arkalgud,,hanemaranahalli,hanemaranahalli,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616670,11-29-574-05558-616670,karnataka,hassan,arkalgud,,karahalli,karahalli,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616671,11-29-574-05558-616671,karnataka,hassan,arkalgud,,belavadi,belavadi,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616672,11-29-574-05558-616672,karnataka,hassan,arkalgud,,seebahalli,seebahalli,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616673,11-29-574-05558-616673,karnataka,hassan,arkalgud,,ankanahalli,ankanahalli,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616674,11-29-574-05558-616674,karnataka,hassan,arkalgud,,thattavalu,thattavalu,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616675,11-29-574-05558-616675,karnataka,hassan,arkalgud,,dollenahalli,dollenahalli,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616676,11-29-574-05558-616676,karnataka,hassan,arkalgud,,hanagallu,hanagallu,218219,Belavadi,Gram Panchayat,No,NA,NA,Yes
616677,11-29-574-05558-616677,karnataka,hassan,arkalgud,,shanubhoganahalli,shanubhoganahalli,218243,Vijapura Forest,Gram Panchayat,No,NA,NA,Yes
616678,11-29-574-05558-616678,karnataka,hassan,arkalgud,,mallappanahalli,mallappanahalli,218222,Dodda Bemmathi,Gram Panchayat,No,NA,NA,Yes
616679,11-29-574-05558-616679,karnataka,hassan,arkalgud,,bandiganahalli,bandiganahalli,218222,Dodda Bemmathi,Gram Panchayat,No,NA,NA,Yes
616680,11-29-574-05558-616680,karnataka,hassan,arkalgud,,hennur,hennur,218222,Dodda Bemmathi,Gram Panchayat,No,NA,NA,Yes
616681,11-29-574-05558-616681,karnataka,hassan,arkalgud,,heelagere,heelagere,218222,Dodda Bemmathi,Gram Panchayat,No,NA,NA,Yes
616682,11-29-574-05558-616682,karnataka,hassan,arkalgud,,sulagodu somavara,sulagodu somavara,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616683,11-29-574-05558-616683,karnataka,hassan,arkalgud,,tarigalale,tarigalale,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616684,11-29-574-05558-616684,karnataka,hassan,arkalgud,,channigarayana abbur,channigarayana abbur,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616685,11-29-574-05558-616685,karnataka,hassan,arkalgud,,hindlahalli,hindlahalli,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616686,11-29-574-05558-616686,karnataka,hassan,arkalgud,,heggathur,heggathur,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616687,11-29-574-05558-616687,karnataka,hassan,arkalgud,,ankanahalli,ankanahalli,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616688,11-29-574-05558-616688,karnataka,hassan,arkalgud,,honnaganahalli,honnaganahalli,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616689,11-29-574-05558-616689,karnataka,hassan,arkalgud,,karagallu,karagallu,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616690,11-29-574-05558-616690,karnataka,hassan,arkalgud,,bettagalale,bettagalale,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616691,11-29-574-05558-616691,karnataka,hassan,arkalgud,,bellame mariyanagara,bellame mariyanagara,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616692,11-29-574-05558-616692,karnataka,hassan,arkalgud,,hodenoor,hodenoor,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616693,11-29-574-05558-616693,karnataka,hassan,arkalgud,,chikkabommenahalli,chikkabommenahalli,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616694,11-29-574-05558-616694,karnataka,hassan,arkalgud,,majjanahalli,majjanahalli,272742,Tarigalale,Gram Panchayat,No,NA,NA,Yes
616695,11-29-574-05558-616695,karnataka,hassan,arkalgud,,handrangi,handrangi,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616696,11-29-574-05558-616696,karnataka,hassan,arkalgud,,malenahalli,malenahalli,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616697,11-29-574-05558-616697,karnataka,hassan,arkalgud,,kesavathur,kesavathur,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616698,11-29-574-05558-616698,karnataka,hassan,arkalgud,,sabbathi,sabbathi,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616699,11-29-574-05558-616699,karnataka,hassan,arkalgud,,bidarur,bidarur,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616700,11-29-574-05558-616700,karnataka,hassan,arkalgud,,kabbaligere,kabbaligere,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616701,11-29-574-05558-616701,karnataka,hassan,arkalgud,,dasanapura,dasanapura,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616703,11-29-574-05558-616703,karnataka,hassan,arkalgud,,lakkanahalli,lakkanahalli,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616704,11-29-574-05558-616704,karnataka,hassan,arkalgud,,muddanahalli,muddanahalli,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616705,11-29-574-05558-616705,karnataka,hassan,arkalgud,,akkalavadi,akkalavadi,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616706,11-29-574-05558-616706,karnataka,hassan,arkalgud,,bislahalli,bislahalli,218226,Handrangi,Gram Panchayat,No,NA,NA,Yes
616707,11-29-574-05558-616707,karnataka,hassan,arkalgud,,doddabommenahalli,doddabommenahalli,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616708,11-29-574-05558-616708,karnataka,hassan,arkalgud,,kurubara abbur,kurubara abbur,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616709,11-29-574-05558-616709,karnataka,hassan,arkalgud,,bannur,bannur,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616710,11-29-574-05558-616710,karnataka,hassan,arkalgud,,kantenahalli kaval,kantenahalli kaval,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616711,11-29-574-05558-616711,karnataka,hassan,arkalgud,,aregallu,aregallu,218217,Bannur,Gram Panchayat,No,NA,NA,Yes
616712,11-29-574-05558-616712,karnataka,hassan,arkalgud,,kantenahalli,kantenahalli,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616713,11-29-574-05558-616713,karnataka,hassan,arkalgud,,kadanoor,kadanoor,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616714,11-29-574-05558-616714,karnataka,hassan,arkalgud,,beeranahalli kaval,beeranahalli kaval,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616715,11-29-574-05558-616715,karnataka,hassan,arkalgud,,beeranahalli,beeranahalli,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616716,11-29-574-05558-616716,karnataka,hassan,arkalgud,,ramenahalli,ramenahalli,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616717,11-29-574-05558-616717,karnataka,hassan,arkalgud,,kadavinahosahalli,kadavinahosahalli,272844,Kaduvinahosahalli,Gram Panchayat,No,NA,NA,Yes
616718,11-29-574-05558-616718,karnataka,hassan,arkalgud,,sheegodu,sheegodu,218241,Saragoor,Gram Panchayat,No,NA,NA,Yes
616719,11-29-574-05558-616719,karnataka,hassan,arkalgud,,siddapura,siddapura,218241,Saragoor,Gram Panchayat,No,NA,NA,Yes
616720,11-29-574-05558-616720,karnataka,hassan,arkalgud,,saragoor,saragoor,218241,Saragoor,Gram Panchayat,No,NA,NA,Yes
616721,11-29-574-05558-616721,karnataka,hassan,arkalgud,,ullenahalli,ullenahalli,218241,Saragoor,Gram Panchayat,No,NA,NA,Yes
616722,11-29-574-05558-616722,karnataka,hassan,arkalgud,,kerehosahalli,kerehosahalli,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616723,11-29-574-05558-616723,karnataka,hassan,arkalgud,,konanur,konanur,218235,Konanur,Gram Panchayat,No,NA,NA,No
616724,11-29-574-05558-616724,karnataka,hassan,arkalgud,,chikkahalli,chikkahalli,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616725,11-29-574-05558-616725,karnataka,hassan,arkalgud,,konapura,konapura,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616726,11-29-574-05558-616726,karnataka,hassan,arkalgud,,hirehalli,hirehalli,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616727,11-29-574-05558-616727,karnataka,hassan,arkalgud,,vodavana hosahalli,vodavana hosahalli,218221,Chikkanahalli,Gram Panchayat,No,NA,NA,Yes
616728,11-29-574-05558-616728,karnataka,hassan,arkalgud,,kattepura,kattepura,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616729,11-29-574-05558-616729,karnataka,hassan,arkalgud,,bandipalya,bandipalya,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616730,11-29-574-05558-616730,karnataka,hassan,arkalgud,,gabbali,gabbali,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616731,11-29-574-05558-616731,karnataka,hassan,arkalgud,,madapura,madapura,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616732,11-29-574-05558-616732,karnataka,hassan,arkalgud,,gabbali kaval,gabbali kaval,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616733,11-29-574-05558-616733,karnataka,hassan,arkalgud,,yaladahalli,yaladahalli,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616737,11-29-574-05558-616737,karnataka,hassan,arkalgud,,navile,navile,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616739,11-29-574-05558-616739,karnataka,hassan,arkalgud,,koodalur,koodalur,218238,Ramanathapura,Gram Panchayat,No,NA,NA,Yes
616740,11-29-574-05558-616740,karnataka,hassan,arkalgud,,kotavalu,kotavalu,218238,Ramanathapura,Gram Panchayat,No,NA,NA,Yes
616741,11-29-574-05558-616741,karnataka,hassan,arkalgud,,bilaguli,bilaguli,218238,Ramanathapura,Gram Panchayat,No,NA,NA,Yes
616742,11-29-574-05558-616742,karnataka,hassan,arkalgud,,ramanathapura,ramanathapura,218238,Ramanathapura,Gram Panchayat,No,NA,NA,Yes
616743,11-29-574-05558-616743,karnataka,hassan,arkalgud,,ragupathi koppal,ragupathi koppal,218238,Ramanathapura,Gram Panchayat,No,NA,NA,Yes
616744,11-29-574-05558-616744,karnataka,hassan,arkalgud,,mallarajapatna,mallarajapatna,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
616745,11-29-574-05558-616745,karnataka,hassan,arkalgud,,mallinathapura,mallinathapura,218232,Kattepura,Gram Panchayat,No,NA,NA,Yes
