jjm_village_id,jjm_village,jjm_district,jjm_block,jjm_panchayat_id,jjm_panchayat,lgd_village_id,lgd_village,shrid2,shrug_district,shrug_subdistrict,shrug_village,shrug_place,match_score,match_method
152718,Doddamandignahalli,Hassan,Hassan,62302,Kandali,616232,Doddamandiganahalli (OG),11-29-574-05556-615901,hassan,hassan,mandiganahalli,mandiganahalli,100.0,fuzzy
151303,Kallusadarahalli,Hassan,Arsikere,62176,Kallugundi,615603,Kallu Sadarahalli,11-29-574-05558-616670,hassan,arkalgud,karahalli,karahalli,94.11764705882352,fuzzy
152739,Karle Kaval,Hassan,Hassan,62304,Karle,616143,Karle Kaval,11-29-574-05556-616123,hassan,hassan,karle,karle,100.0,fuzzy
152474,Kattaya Kaval,Hassan,Hassan,62276,Kattaya,616130,Kattaya Kaval,11-29-574-05556-616100,hassan,hassan,kattaya,kattaya,100.0,fuzzy
151374,Koranahalli,Hassan,Arsikere,62181,Kachighatta,615556,Korenahalli,11-29-574-05560-617419,hassan,channarayapatna,korenahalli,korenahalli,100.0,fuzzy
151329,Kumbaragatta,Hassan,Arsikere,62179,K Shankaranahalli,615641,Kumbaraghatta,11-29-574-05560-617114,hassan,channarayapatna,balaghatta,balaghatta,90.0,fuzzy
152696,Lakshmisagar,Hassan,Hassan,62299,B.katihalli,939319,LAKSHMISAGARA(KASABA),11-29-574-05556-616068,hassan,hassan,lakshmisagara,lakshmisagara,100.0,fuzzy
151437,Maratagere,Hassan,Arsikere,62184,PURALEHALLI,615588,Maratagere,11-29-574-05554-615226,hassan,belur,attalgere,attalgere,87.5,fuzzy
151465,Mootikere,Hassan,Arsikere,62188,Rangapura,615758,Mootikere,11-29-574-05555-615676,hassan,arsikere,katikere,katikere,85.71428571428572,fuzzy
152767,Mosalehosahalli,Hassan,Hassan,62306,MOSALEHOSAHALLI,926830,MOSALEHOSAHALLI,11-29-574-05553-614989,hassan,sakleshpur,hosahalli,hosahalli,100.0,fuzzy
152526,Ramadadevara Kaval,Hassan,Hassan,62282,Seege,615905,Ramadevarahalla Kaval,11-29-574-05558-616600,hassan,arkalgud,devarahalli kaval,devarahalli kaval,94.11764705882352,fuzzy
589427,Srirampura,Hassan,Holenarsipur,62327,Kattebelaguli,616806,Kattebelaguli Hantha,11-29-574-05554-615329,hassan,belur,pura,pura,100.0,fuzzy
152637,Thamlapura,Hassan,Hassan,62294,Haralahalli,616047,Thamlapura (OG) (Part),11-29-574-05554-615329,hassan,belur,pura,pura,100.0,fuzzy
152734,Yareborekaval,Hassan,Hassan,62303,Hanumanthapura,938891,EREBOREKAVAL,11-29-574-05556-615960,hassan,hassan,karebore kaval,karebore kaval,92.3076923076923,fuzzy
166656,Aregoppa.,Haveri,Hanagal,64467,Hullatti,604098,Hirekanagi,11-29-564-05491-604159,haveri,hangal,tavargoppa,tavargoppa,93.33333333333331,fuzzy
645720,HADE,Haveri,RATTIHALLI,64536,KADUR,924845,HADE,11-29-564-05494-604385,haveri,hirekerur,hadrihalli,hadrihalli,85.71428571428572,fuzzy
149367,ALLAPUR,Kalaburagi,Aland,299674,MOGHA (K),620040,Allapur (H),11-29-579-05580-620049,gulbarga,aland,allapur j,allapur j,100.0,fuzzy
637324,bhankur,Kalaburagi,Shabad,61876,Bhankor,620714,Bhankur (OG),11-29-579-05581-620102,gulbarga,afzalpur,bhankalga,bhankalga,83.33333333333334,fuzzy
149469,Bhogalingadalli,Kalaburagi,Chincholi,61840,Ainolli,938551,BOMMANAHALLI,11-29-579-05584-620489,gulbarga,sedam,arebommanhalli,arebommanhalli,95.65217391304348,fuzzy
149809,Hanchinal,Kalaburagi,Jevargi,61944,Harnoor,620860,Hanchinal Bhari,11-29-579-05586-620725,gulbarga,jevargi,hanchinal s nelogi,hanchinal s nelogi,100.0,fuzzy
589686,Kotnoor (d),Kalaburagi,Kalaburagi,61934,Nandikoor,620322,Kotnoor Darwesh (OG),11-29-579-05581-620153,gulbarga,afzalpur,atnoor,atnoor,90.9090909090909,fuzzy
665173,Kottapalli,Kalaburagi,Sedam,61984,Mudhol,620568,Kompalli,11-29-579-05583-620422,gulbarga,chincholi,tadpalli,tadpalli,93.33333333333331,fuzzy
149760,Kusnoor,Kalaburagi,Kalaburagi,61932,Kusnoor,620266,Kusnoor (Part),11-29-579-05580-620062,gulbarga,aland,bhusnoor,bhusnoor,92.3076923076923,fuzzy
149881,NAGARALLI,Kalaburagi,Yadrami,61958,MALLI,620833,Nagarhalli,11-29-579-05583-620335,gulbarga,chincholi,nagarhal,nagarhal,100.0,fuzzy
149482,Sangapur,Kalaburagi,Chincholi,61849,Venktapur,620441,Sangam[K],11-29-579-05583-620358,gulbarga,chincholi,sangapur,sangapur,100.0,fuzzy
662333,Seribhiknalli,Kalaburagi,Chincholi,61849,Venktapur,620370,SERIBIKANALLI,11-29-579-05583-620424,gulbarga,chincholi,seri,seri,100.0,fuzzy
153485,ATHUR,Kodagu,Kushalanagar,62416,GUDDEHOSUR,923974,BELLURU,11-29-576-05566-617800,kodagu,madikeri,bettathur,bettathur,100.0,fuzzy
701118,ATHUR,Kodagu,Ponnampet,62453,HATHUR,924053,ATHUR,11-29-576-05566-617800,kodagu,madikeri,bettathur,bettathur,100.0,fuzzy
661894,BEERUGA,Kodagu,Ponnampet,62461,SRIMANGALA,924064,BEERUGA,11-29-576-05567-617943,kodagu,somvarpet,nerugalale,nerugalale,76.92307692307692,fuzzy
702204,CHENNANGI,Kodagu,Virajpet,62449,Chennayanakote,924040,CHENNANGI,11-29-576-05566-617795,kodagu,madikeri,cherangala,cherangala,75.0,fuzzy
153426,Chennapura,Kodagu,Somvarpet,62401,Gowdalli,938979,CHENNAPURA,11-29-576-05567-617905,kodagu,somvarpet,channapura,channapura,90.0,fuzzy
661862,CHIKKA ALUVARA,Kodagu,Kushalanagar,62421,Torenur,924016,CHIKKA ALUVARA,11-29-576-05567-617925,kodagu,somvarpet,chikka tholur,chikka tholur,78.26086956521739,fuzzy
153632,GONIKOPPA,Kodagu,Ponnampet,62469,Gonikoppal,910319,Gonikoppal (CT),11-29-576-05568-618089,kodagu,virajpet,,gonikoppal,100.0,fuzzy
661828,GUDDEHOSURU,Kodagu,Kushalanagar,62416,GUDDEHOSUR,923977,GUDDEHOSURU,11-29-576-05567-617860,kodagu,somvarpet,kasuru,kasuru,80.0,fuzzy
695841,Hudur,Kodagu,Ponnampet,62468,PONNAMPET,924028,Hudur,11-29-576-05567-617872,kodagu,somvarpet,ist kudlur,ist kudlur,80.0,fuzzy
661848,HULUGUNDA,Kodagu,Kushalanagar,0,0,923999,HULUGUNDA,11-29-576-05568-618018,kodagu,virajpet,halugunda,halugunda,88.88888888888889,fuzzy
661743,KOTTURU,Kodagu,Madikeri,0,0,923893,KOTTURU,11-29-576-05567-617888,kodagu,somvarpet,kitturu,kitturu,85.71428571428572,fuzzy
661842,MADALAPURA,Kodagu,Kushalanagar,0,0,939033,SHIRAHOLALU,11-29-576-05566-617811,kodagu,madikeri,made,made,85.71428571428572,fuzzy
701119,MADAPATNA,Kodagu,Kushalanagar,62416,GUDDEHOSUR,923978,MADAPATNA,11-29-576-05566-617811,kodagu,madikeri,made,made,85.71428571428572,fuzzy
153578,MUGUTAGERI,Kodagu,Ponnampet,62468,PONNAMPET,924029,MUGUTAGERI,11-29-576-05568-618065,kodagu,virajpet,mugatageri,mugatageri,90.0,fuzzy
702206,NOKYA SIDDAPURA,Kodagu,Ponnampet,62455,THITHIMATHI,939080,NOKYA SIDDAPURA,11-29-576-05568-618027,kodagu,virajpet,siddapura,siddapura,100.0,fuzzy
661768,P PERAJE,Kodagu,Madikeri,62383,Peraje,923915,P.PERAJE,11-29-576-05566-617808,kodagu,madikeri,kundalpadi peraje,kundalpadi peraje,93.33333333333331,fuzzy
153385,Sanivarsanthe,Kodagu,Somvarpet,62397,Shanivarasanthe,939272,HOSAHALLI ( SHANIVARASANTHE HOBLI),11-29-576-05567-617877,kodagu,somvarpet,agalli,agalli,83.33333333333334,fuzzy
661864,SIDDALINGAPURA,Kodagu,Kushalanagar,62421,Torenur,924018,SIDDALINGAPURA,11-29-576-05568-618027,kodagu,virajpet,siddapura,siddapura,78.26086956521739,fuzzy
695839,SRIMANAGALA,Kodagu,Ponnampet,62461,SRIMANGALA,924065,SRIMANAGALA,11-29-576-05567-617967,kodagu,somvarpet,cherala srimangala,cherala srimangala,95.23809523809524,fuzzy
153466,Yadavanadu Forest 1,Kodagu,Somvarpet,62410,Aigur,923921,YADAVANADU (EDAVARE majare Iguru),11-29-576-05567-617949,kodagu,somvarpet,yedavanadu forest-2,yedavanadu forest-2,94.11764705882354,fuzzy
589788,Bangaranatha,Kolar,Bangarapet,236411,Thoppanahalli,622635,Bangaranatha,11-29-581-05593-622711,kolar,bangarapet,natha,natha,100.0,fuzzy
589731,Charla Dinne,Kolar,Kolar,0,0,622078,Charaladinne,11-29-581-05591-622025,kolar,kolar,gajaladinne,gajaladinne,85.71428571428572,fuzzy
153638,Chinnakote,Kolar,Bangarapet,62474,Chinna Kota,622847,Chinnakote (OG),11-29-581-05593-622630,kolar,bangarapet,chinnakamanahalli,chinnakamanahalli,82.35294117647058,fuzzy
153641,DEVAGANAHALLI,Kolar,Bangarapet,62474,Chinna Kota,622848,Devaganahalli (OG),11-29-581-05594-623048,kolar,mulbagal,naganahalli,naganahalli,95.23809523809524,fuzzy
589744,Dharmakrishnepalli,Kolar,Bangarapet,0,0,622706,Dharmakrishnepalli,11-29-581-05590-621429,kolar,srinivaspur,anepalli,anepalli,93.33333333333331,fuzzy
589732,Ganeshpur,Kolar,Kolar,62633,Thoradevandahalli,621991,Ganeshapura,11-29-581-05591-622081,kolar,kolar,shapur,shapur,100.0,fuzzy
155165,GANGA SANDRA,Kolar,Malur,62646,MASTHI,622160,Gangasandra,11-29-581-05591-621857,kolar,kolar,mangasandra,mangasandra,95.23809523809524,fuzzy
153639,Kathihalli,Kolar,Bangarapet,62474,Chinna Kota,622846,Kathihalli (OG),11-29-581-05594-623046,kolar,mulbagal,doddathihalli,doddathihalli,94.73684210526316,fuzzy
665098,Kurubarahalli,Kolar,Mulbagal,62685,Hanumanahalli,623023,Kurubarahalli,11-29-581-05590-621678,kolar,srinivaspur,kurubarahalli,kurubarahalli,100.0,fuzzy
153731,PARANDAHALLI,Kolar,K G F,62483,PARANDAHALLI,622755,Parandahalli(Part),11-29-581-05591-622010,kolar,kolar,barandahalli,barandahalli,95.65217391304348,fuzzy
696315,SONNANADODDI,Kolar,Malur,62647,HASANDAHALLI,622317,SONNANADODDI,11-29-581-05592-622322,kolar,malur,tholasanadoddi,tholasanadoddi,85.71428571428572,fuzzy
153642,THAMENAHALLI,Kolar,Bangarapet,62474,Chinna Kota,622550,Thammenahalli,11-29-581-05593-622662,kolar,bangarapet,thammenhalli,thammenhalli,96.0,fuzzy
589757,THIPPABOYENAHALLI,Kolar,K G F,0,0,622733,Thippaboyenahalli,11-29-581-05593-622599,kolar,bangarapet,boyinahalli,boyinahalli,90.9090909090909,fuzzy
694232,VENKATAPURA,Kolar,Malur,62665,K.G.HALLI,621685,VENKATAPURA,11-29-581-05591-621859,kolar,kolar,venkatapura,venkatapura,100.0,fuzzy
588718,Vaddaratti,Koppal,Gangavathi,64300,Vaddarahatti,601604,Baglapura,11-29-560-05465-601540,koppal,kushtagi,pura,pura,100.0,fuzzy
157425,Addi Halli,Mandya,Nagamangala,62948,DODDABALA,613798,ADDIHALLI,11-29-573-05547-613805,mandya,nagamangala,addihalli,addihalli,100.0,fuzzy
157031,Anche Doddi,Mandya,Malvalli,62876,Nagegowdanadoddi,614749,Devalinganapura,11-29-573-05546-613543,mandya,krishnarajpet,pura,pura,100.0,fuzzy
156635,Bedadahalli,Mandya,Krishnarajpet,62795,Bharathipura Cross,926860,BEDADAHALLY,11-29-573-05546-613402,mandya,krishnarajpet,madahalli,madahalli,94.11764705882352,fuzzy
156778,Bookahallikoppalu,Mandya,Krishnarajpet,62811,Ganjigere,613674,BUKAHALLIKOPPALU,11-29-573-05546-613657,mandya,krishnarajpet,bookahalli,bookahalli,100.0,fuzzy
156751,Chamikoppalu,Mandya,Krishnarajpet,62807,Hariharapura,613571,CHAMIKOPPLU,11-29-573-05547-613725,mandya,nagamangala,koppa,koppa,100.0,fuzzy
156973,Chikkebagilu,Mandya,Malvalli,62864,Purigali,614833,CHIKKEBBAGILU,11-29-573-05548-614183,mandya,pandavapura,chikkade,chikkade,85.71428571428572,fuzzy
157718,Devegowdanakoppalu,Mandya,Pandavapura,62977,Chikkade,614185,DEVEGOWDANAKOPPALU,11-29-573-05547-613725,mandya,nagamangala,koppa,koppa,100.0,fuzzy
157385,Doddena Halli,Mandya,Nagamangala,62944,GONDENAHALLI,613856,Doddenahalli,11-29-573-05547-613778,mandya,nagamangala,doddenahalli,doddenahalli,100.0,fuzzy
156773,Ganjigerekoppalu,Mandya,Krishnarajpet,62811,Ganjigere,613673,GANJIGEREKOPPALU,11-29-573-05546-613658,mandya,krishnarajpet,ganjigere,ganjigere,100.0,fuzzy
157437,Gowdara Halli,Mandya,Nagamangala,287959,Hulikere,613742,Gowdarahalli,11-29-573-05547-613847,mandya,nagamangala,gowdarahalli,gowdarahalli,100.0,fuzzy
595375,Gowdenahally,Mandya,Krishnarajpet,62800,Anagola,926857,GOWDENAHALLY,11-29-573-05546-613407,mandya,krishnarajpet,chowdenahalli,chowdenahalli,86.95652173913044,fuzzy
157610,Jodi Vaddara Halli,Mandya,Nagamangala,62962,HONAKERE,614036,VADDARAHALI,11-29-573-05546-613390,mandya,krishnarajpet,vaddarahalli,vaddarahalli,95.65217391304348,fuzzy
157805,K.r. Sagara,Mandya,Shrirangapattana,63009,K. R. Sagara,942729,Krishnarajasagara,11-29-573-05547-613750,mandya,nagamangala,krishnapura,krishnapura,90.0,fuzzy
157054,Kadampura,Mandya,Malvalli,62882,D.halasahalli,614732,Kaggalipura,11-29-573-05546-613543,mandya,krishnarajpet,pura,pura,100.0,fuzzy
156723,M.hosur,Mandya,Krishnarajpet,62804,Haralahalli,926878,HOSURU,11-29-573-05547-613803,mandya,nagamangala,hosur,hosur,100.0,fuzzy
156711,Neethimangala,Mandya,Krishnarajpet,62804,Haralahalli,613483,NEETHIMANGALA,11-29-573-05550-614485,mandya,mandya,mangala,mangala,100.0,fuzzy
595383,Shettynayakana Koppalu,Mandya,Krishnarajpet,62791,Sindhagatta,613480,SHETTANAYAKANKOPPALU,11-29-573-05547-613725,mandya,nagamangala,koppa,koppa,100.0,fuzzy
156563,Vijaya Hosalli,Mandya,Krishnarajpet,62788,Bookanakere,613647,Kanchahalli,11-29-573-05550-614366,mandya,mandya,hanchahalli,hanchahalli,95.23809523809524,fuzzy
665697,Alanahally,Mysuru,Mysuru,63135,Alanahalli,618836,Alanahalli (OG),11-29-577-05569-618238,mysore,piriyapatna,alanahalli,alanahalli,100.0,fuzzy
158874,Anechowkuru,Mysuru,Piriyapatna,63199,Malangi,618279,Anechowkur Forest,11-29-577-05569-618282,mysore,piriyapatna,chowkur,chowkur,100.0,fuzzy
157986,ANKUPURA,Mysuru,SARAGURU,0,0,619013,Ankupura,11-29-577-05573-618959,mysore,heggadadevankote,pura,pura,100.0,fuzzy
159029,B.shettahalli,Mysuru,Tirumakudal-narsipur,63227,B.shettahalli,619431,Settahalli,11-29-577-05570-618368,mysore,hunsur,settahalli,settahalli,100.0,fuzzy
158370,Beernahalli,Mysuru,Krishnarajanagara,63088,Hebbalu,618590,Beeranahalli,11-29-577-05570-618372,mysore,hunsur,beeranahallikaval,beeranahallikaval,100.0,fuzzy
158799,Bettadakaval,Mysuru,Piriyapatna,63189,Bettadatunga,618170,Bettadakaval,11-29-577-05570-618452,mysore,hunsur,bettadur,bettadur,85.71428571428572,fuzzy
664413,Chamundibetta,Mysuru,Mysuru,299748,Chamundibetta,618837,Chamundibetta (OG),11-29-577-05570-618452,mysore,hunsur,bettadur,bettadur,76.92307692307692,fuzzy
157985,CHIKKAKUNDURU,Mysuru,SARAGURU,63032,M.C. THALALU,619012,Chikkakundur,11-29-577-05573-618984,mysore,heggadadevankote,kundur,kundur,100.0,fuzzy
157885,Chowdahalli,Mysuru,Heggadadevankote,63019,Thumbasoge,619120,Chowdahalli,11-29-577-05572-618737,mysore,mysore,chowdahalli,chowdahalli,100.0,fuzzy
158757,Gobbalikaval,Mysuru,Piriyapatna,63183,Kanagalu,618091,Gobbalikaval,11-29-577-05569-618284,mysore,piriyapatna,sathyagalakaval,sathyagalakaval,76.19047619047619,fuzzy
158061,Gundathur,Mysuru,Heggadadevankote,63039,N.Belthur,619052,Gundathur,11-29-577-05573-619054,mysore,heggadadevankote,k gandathur,k gandathur,88.88888888888889,fuzzy
159012,Halavara Mata,Mysuru,Tirumakudal-narsipur,63222,Kolathuru,619360,HALAVARAMATA,11-29-577-05575-619359,mysore,tirumakudal narsipur,halavara,halavara,100.0,fuzzy
157942,HALEMANCHAHALLI,Mysuru,SARAGURU,63027,MANUGANAHALLI,618976,Halemanchahalli,11-29-577-05573-618977,mysore,heggadadevankote,manchahalli,manchahalli,100.0,fuzzy
664401,Hinkal,Mysuru,Mysuru,299749,Hinkal,618829,Hinkal (CT),11-29-577-05575-619352,mysore,tirumakudal narsipur,chikkalaxmipura,chikkalaxmipura,83.33333333333334,fuzzy
157896,Hirehalli,Mysuru,Heggadadevankote,63021,Hirehalli,619016,Hirehalli,11-29-577-05573-618872,mysore,heggadadevankote,hirehalli,hirehalli,100.0,fuzzy
158548,Hosakote,Mysuru,Mysuru,63129,Gungaralachathra,618688,Hosakote,11-29-577-05570-618351,mysore,hunsur,hosakote,hosakote,100.0,fuzzy
676017,HOSAMALA,Mysuru,Heggadadevankote,299730,HOSAHOLALU,939277,ANTHARASANTHE KAVAL,11-29-577-05573-619017,mysore,heggadadevankote,antharasanthe,antharasanthe,100.0,fuzzy
590015,Hundimala,Mysuru,Hunsur,63048,Uyigondanahalli,618443,Husenpuranala,11-29-577-05570-618442,mysore,hunsur,husenpura,husenpura,100.0,fuzzy
158011,INURMARIGUDIJUNGLE,Mysuru,SARAGURU,63034,B. MATAKERE,619111,AINURU MARIGUDI JANGAL,11-29-577-05569-618093,mysore,piriyapatna,kanagal,kanagal,83.33333333333334,fuzzy
158026,IYANAPURA,Mysuru,SARAGURU,63034,B. MATAKERE,619055,AYYANAPURA,11-29-577-05573-618959,mysore,heggadadevankote,pura,pura,100.0,fuzzy
158692,Kallahalli,Mysuru,Nanjangud,63169,Deburu,619167,Kallahalli,11-29-577-05570-618342,mysore,hunsur,kallahalli,kallahalli,100.0,fuzzy
158687,Karlapura,Mysuru,Nanjangud,63168,Deviramanahalli,619169,Karlapura,11-29-577-05573-618959,mysore,heggadadevankote,pura,pura,100.0,fuzzy
158863,Kathcuvinahalli Jungle,Mysuru,Piriyapatna,63198,Panchavlli,618292,Kachuvanahalli Jungle,11-29-577-05570-618387,mysore,hunsur,kachuvinahalli,kachuvinahalli,92.85714285714286,fuzzy
158464,Koorgally,Mysuru,Mysuru,63109,Koorgally,618827,Hutagalli (CT),11-29-577-05572-618826,mysore,mysore,,koorgalli,94.11764705882352,fuzzy
664404,Lingabudipalya,Mysuru,Mysuru,63118,Srirampura,618839,Lingambudi (OG),11-29-577-05572-618733,mysore,mysore,bandipalya,bandipalya,84.21052631578947,fuzzy
158884,Lingapura Forest,Mysuru,Piriyapatna,63200,Muttur,618246,Lingapura Forest,11-29-577-05569-618146,mysore,piriyapatna,lingapura,lingapura,100.0,fuzzy
158482,Madapura,Mysuru,Mysuru,63115,Varuna,618807,MADHAPURA,11-29-577-05570-618316,mysore,hunsur,madapura,madapura,100.0,fuzzy
158004,MALLARAJAPURA,Mysuru,SARAGURU,63033,Hegganur,619082,Mallarajapura,11-29-577-05569-618271,mysore,piriyapatna,rajapura,rajapura,100.0,fuzzy
158862,Muddanahalli,Mysuru,Piriyapatna,63198,Panchavlli,618291,Muddanahalli *,11-29-577-05570-618492,mysore,hunsur,karimuddanahalli,karimuddanahalli,100.0,fuzzy
158635,Ramashettipura,Mysuru,Nanjangud,63153,Dasanur,619304,Ramasettipura,11-29-577-05573-618959,mysore,heggadadevankote,pura,pura,100.0,fuzzy
158472,Rammanahally,Mysuru,Mysuru,63112,Rammanahally,618685,Ramanahalli,11-29-577-05572-618728,mysore,mysore,rammanahalli,rammanahalli,95.65217391304348,fuzzy
664411,Sathagalli,Mysuru,Mysuru,63122,Hanchya,618835,Sathagalli (OG),11-29-577-05572-618784,mysore,mysore,bhugathagalli,bhugathagalli,94.73684210526316,fuzzy
158059,Sundapura,Mysuru,Heggadadevankote,63039,N.Belthur,619037,Sundapura,11-29-577-05573-618959,mysore,heggadadevankote,pura,pura,100.0,fuzzy
158939,Vadderahosahalli Jungle,Mysuru,Piriyapatna,63205,Chikkanerale,618174,Vaderahosahalli Jungle,11-29-577-05570-618476,mysore,hunsur,vaderahosahalli,vaderahosahalli,100.0,fuzzy
143085,BANDIGANAHALLI,RAMANAGARA,Kanakapura,59982,DODDAMUDAVADI,626363,Bandiganahalli,11-29-584-05606-626158,ramanagara,ramanagara,annahalli,annahalli,94.11764705882352,fuzzy
142975,BOODIGUPPE,RAMANAGARA,Kanakapura,59962,BUDIGUPPE,626469,Kanakapura (Rural),11-29-584-05608-803240,ramanagara,kanakapura,,kanakapura,100.0,fuzzy
143262,CHITTANAHALLI,RAMANAGARA,Magadi,60006,MATHIKERE,939013,CHITTANAHALLI.,11-29-584-05606-626158,ramanagara,ramanagara,annahalli,annahalli,94.11764705882352,fuzzy
143040,CHOODAHALLI,RAMANAGARA,Kanakapura,59975,Choodahalli,626497,Choodahalli,11-29-584-05608-626578,ramanagara,kanakapura,mahalli,mahalli,92.3076923076923,fuzzy
142914,DODDAKOPPA,RAMANAGARA,Kanakapura,59949,I.GOLLAHALLI,626571,Doddakoppa,11-29-584-05608-626574,ramanagara,kanakapura,arekoppa,arekoppa,85.71428571428572,fuzzy
142105,KUNTHURUDODDI,RAMANAGARA,Channapatna,59852,THITTAMARANAHALLY,626259,Chikka Maluru,11-29-584-05605-625855,ramanagara,magadi,alur,alur,100.0,fuzzy
143066,KUNURU,RAMANAGARA,Kanakapura,59978,NARAYANAPURA,626483,Kunuru,11-29-584-05607-626305,ramanagara,channapatna,nunnuru,nunnuru,83.33333333333334,fuzzy
143007,MURKANI,RAMANAGARA,Kanakapura,59966,SOMEDYAPANAHALLI,626435,Murkani,11-29-584-05608-626441,ramanagara,kanakapura,muradihosahalli,muradihosahalli,76.92307692307692,fuzzy
589746,PAPASHASTRI PALYA,RAMANAGARA,Magadi,59990,MADABAL,626034,Papasastripalya,11-29-584-05605-625938,ramanagara,magadi,kalya,kalya,88.88888888888889,fuzzy
665293,PURADHADODDI,RAMANAGARA,Kanakapura,59977,T.HOSAHALLI,626385,PURADHA DODDI (MARALAWADI HOBLI),11-29-584-05606-626176,ramanagara,ramanagara,hosadoddi,hosadoddi,87.5,fuzzy
665574,RAMASAGARA,RAMANAGARA,Kanakapura,59961,KOLLIGANAHALLI,626588,YAREHALLI,11-29-584-05606-626071,ramanagara,ramanagara,arehalli,arehalli,100.0,fuzzy
607402,RANGACHARIPALYA,RAMANAGARA,Magadi,59987,HANCHIKUPPE,626033,Rangacharipalya,11-29-584-05605-625938,ramanagara,magadi,kalya,kalya,88.88888888888889,fuzzy
696055,AGAPUR (D),Raichur,Raichur,63350,Baidoddi,600788,AGAPUR (D),11-29-559-05459-600353,raichur,lingsugur,bhogapur,bhogapur,90.9090909090909,fuzzy
696053,ANBALKHED,Raichur,Devadurga,63258,RAMADURGA,600663,ANBALKHED,11-29-559-05459-600443,raichur,lingsugur,sanbal,sanbal,90.9090909090909,fuzzy
700916,CHAPALKI,Raichur,Devadurga,328114,JALAHALLI,600540,CHAPALKI,11-29-559-05460-600593,raichur,devadurga,konchapli,konchapli,85.71428571428572,fuzzy
699917,DURG,Raichur,Devadurga,63258,RAMADURGA,600665,DURG,11-29-559-05459-600444,raichur,lingsugur,jaldurga,jaldurga,100.0,fuzzy
159193,Earalagudda,Raichur,Devadurga,63251,Nagadadinni,600721,Sutardinni,11-29-559-05461-600828,raichur,raichur,dinni,dinni,100.0,fuzzy
700917,HAMPERGUNDI,Raichur,Devadurga,328115,JALAHALLI,600548,HAMPERGUNDI,11-29-559-05460-600544,raichur,devadurga,herundi,herundi,85.71428571428572,fuzzy
700919,HIREHONKUNI,Raichur,Devadurga,63271,Masarkal,600630,HIREHONKUNI,11-29-559-05460-600629,raichur,devadurga,chickhonkuni,chickhonkuni,81.81818181818181,fuzzy
692039,HORAHATTI,Raichur,Devadurga,63265,H. Siddapur,600555,HORAHATTI,11-29-559-05459-600535,raichur,lingsugur,,hatti,100.0,fuzzy
692040,JAVGUD,Raichur,Devadurga,63258,RAMADURGA,600661,JAVGUD,11-29-559-05463-601060,raichur,sindhnur,gunda,gunda,75.0,fuzzy
700923,JOGALDINNI,Raichur,MASKI,63377,BAPPUR,601107,JOGALDINNI,11-29-559-05461-600828,raichur,raichur,dinni,dinni,100.0,fuzzy
589904,Kanakanaikana Doddi,Raichur,Sindhanur,63385,Jawalgera,601150,Konganaikandoddi,11-29-559-05461-600854,raichur,raichur,kannedoddi,kannedoddi,88.88888888888889,fuzzy
160016,Kurdi Cros Camp,Raichur,Manvi,63340,Kurdi,601027,Kumdhal,11-29-559-05462-600999,raichur,manvi,kurdi,kurdi,100.0,fuzzy
699916,LAXMINARAYANAPURA,Raichur,Devadurga,63259,Maladakal,600669,LAXMINARAYANAPURA,11-29-559-05463-601058,raichur,sindhnur,ratanapur,ratanapur,88.88888888888889,fuzzy
589902,Lokanaikana Doddi,Raichur,Sindhanur,63385,Jawalgera,601148,Locknaikandoddi,11-29-559-05461-600854,raichur,raichur,kannedoddi,kannedoddi,88.88888888888889,fuzzy
692037,MANGI GADDE,Raichur,Raichur,63347,ATHKOOR,600755,MANGI GADDE,11-29-559-05462-803068,raichur,manvi,,manvi,80.0,fuzzy
159849,N.HOSUR,Raichur,Sirawara,63323,MALLAT,600959,Hosur.N,11-29-559-05459-600480,raichur,lingsugur,hosur,hosur,100.0,fuzzy
700924,TAMALGHAT (D),Raichur,Raichur,63350,Baidoddi,600787,TAMALGHAT (D),11-29-559-05459-600535,raichur,lingsugur,,hatti,75.0,fuzzy
696054,TIPPAPUR,Raichur,Devadurga,63258,RAMADURGA,600662,TIPPAPUR,11-29-559-05461-600802,raichur,raichur,bapur,bapur,88.88888888888889,fuzzy
700918,YERKAMANDODDI,Raichur,Devadurga,328116,JALAHALLI,600550,YERKAMANDODDI,11-29-559-05461-600751,raichur,raichur,madmandoddi,madmandoddi,90.0,fuzzy
644107,Anjanapura,Shivamogga,Shikarpur,63527,Harogoppa,607842,Anjanapura,11-29-568-05516-607523,shimoga,sorab,pura,pura,100.0,fuzzy
696311,BADADHABAILU,Shivamogga,Sorab,63618,Chandragutti,607520,BADADHABAILU,11-29-568-05516-607641,shimoga,sorab,horabailu,horabailu,87.5,fuzzy
665440,Chikkakoralahalli,Shivamogga,Shikarpur,63527,Harogoppa,607844,Chikkoralahalli,11-29-568-05516-607372,shimoga,sorab,alahalli,alahalli,100.0,fuzzy
161748,Devagodikoppa,Shivamogga,Sorab,63631,Ulavi,607635,Devagundikoppa,11-29-568-05521-608546,shimoga,bhadravati,koppa,koppa,100.0,fuzzy
161254,Halakuni,Shivamogga,Shivamogga,300011,TUPPURU,917445,HALKUNI,11-29-568-05520-608303,shimoga,shimoga,alkuni,alkuni,100.0,fuzzy
160900,Haroguttige,Shivamogga,Sagar,63479,Keladi,925036,HAREGOPPA,11-29-568-05515-607211,shimoga,sagar,harogoppa,harogoppa,88.88888888888889,fuzzy
